-0.0599616,-0.94065,0.460109
-0.0577653,-0.9423,0.461873
-0.0616711,-0.941277,0.46152
-0.0616711,-0.941277,0.46152
-0.06282,-0.942517,0.456281
-0.06282,-0.942517,0.456281
-0.0603198,-0.941503,0.458992
-0.0603198,-0.941503,0.458992
-0.0603198,-0.941503,0.458992
-0.0603198,-0.941503,0.458992
-0.0603198,-0.941503,0.458992
-0.0555111,-0.943338,0.456862
-0.0555631,-0.943414,0.456642
-0.0545562,-0.944222,0.456554
-0.0545562,-0.944222,0.456554
-0.0557193,-0.944301,0.454211
-0.0557193,-0.944301,0.454211
-0.0604679,-0.941712,0.454444
-0.0604679,-0.941712,0.454444
-0.0604679,-0.941712,0.454444
-0.0604679,-0.941712,0.454444
-0.0601537,-0.942196,0.454846
-0.0600058,-0.943356,0.453187
-0.0600058,-0.943356,0.453187
-0.0601612,-0.942758,0.455221
-0.06,-0.940795,0.458869
-0.0593892,-0.941463,0.457064
-0.0591381,-0.942413,0.455683
-0.0591381,-0.942413,0.455683
-0.0591381,-0.942413,0.455683
-0.0591381,-0.942413,0.455683
-0.0593368,-0.943096,0.454843
-0.0593368,-0.943096,0.454843
-0.0591244,-0.941309,0.457237
-0.057729,-0.941856,0.455618
-0.057729,-0.941856,0.455618
-0.0598434,-0.94253,0.455666
-0.0595703,-0.942173,0.456118
-0.0595703,-0.942173,0.456118
-0.0595703,-0.942173,0.456118
-0.0595703,-0.942173,0.456118
-0.0595703,-0.942173,0.456118
-0.0594786,-0.942788,0.454117
-0.0585376,-0.941745,0.456693
-0.0585376,-0.941745,0.456693
-0.0590616,-0.941943,0.457309
-0.0581582,-0.941671,0.456189
-0.0584798,-0.941974,0.457014
-0.0584798,-0.941974,0.457014
-0.0584798,-0.941974,0.457014
-0.0584798,-0.941974,0.457014
-0.0584798,-0.941974,0.457014
-0.0584798,-0.941974,0.457014
-0.0583128,-0.942285,0.455045
-0.0581791,-0.942669,0.455394
-0.05868,-0.943341,0.455774
-0.05868,-0.943341,0.455774
-0.0591896,-0.94294,0.455907
-0.0590246,-0.94151,0.455964
-0.0590246,-0.94151,0.455964
-0.0590246,-0.94151,0.455964
-0.0590246,-0.94151,0.455964
-0.0585584,-0.942916,0.455613
-0.0585584,-0.942916,0.455613
-0.0595321,-0.942393,0.457001
-0.0640822,-0.940401,0.456716
-0.0640822,-0.940401,0.456716
-0.0585378,-0.942765,0.455454
-0.058618,-0.942079,0.455711
-0.0576528,-0.94289,0.455885
-0.0576528,-0.94289,0.455885
-0.0576528,-0.94289,0.455885
-0.0576528,-0.94289,0.455885
-0.0601666,-0.942743,0.456884
-0.0631008,-0.941308,0.456612
-0.0631008,-0.941308,0.456612
-0.0586514,-0.94195,0.455635
-0.0623646,-0.940923,0.45656
-0.0618475,-0.939207,0.457092
-0.0618475,-0.939207,0.457092
-0.0618475,-0.939207,0.457092
-0.0618475,-0.939207,0.457092
-0.0618475,-0.939207,0.457092
-0.0618475,-0.939207,0.457092
-0.0629476,-0.938539,0.456186
-0.0581122,-0.93995,0.454328
-0.0581122,-0.93995,0.454328
-0.0589474,-0.938969,0.459272
-0.0612446,-0.938621,0.458361
-0.0612007,-0.932718,0.467302
-0.0592571,-0.924719,0.475998
-0.0592571,-0.924719,0.475998
-0.0592571,-0.924719,0.475998
-0.0592571,-0.924719,0.475998
-0.059916,-0.913578,0.479899
-0.059916,-0.913578,0.479899
-0.0598074,-0.913916,0.480157
-0.0598074,-0.913916,0.480157
-0.0598074,-0.913916,0.480157
-0.0237499,-0.800906,0.512314
0.293531,-0.678682,0.399493
0.293531,-0.678682,0.399493
0.293531,-0.678682,0.399493
0.293531,-0.678682,0.399493
0.196635,-0.736009,0.479163
0.00812608,-0.711455,0.486167
0.00812608,-0.711455,0.486167
-0.0126619,-0.643845,0.529191
-0.00687905,-0.600166,0.561218
-0.00687905,-0.600166,0.561218
0.00979048,-0.608918,0.580726
