13.66
13.66
19.7858
19.7858
19.7858
22.0911
22.1391
20.7611
20.7611
19.7823
19.7823
20.0042
20.0042
19.7938
20.0701
20.0701
20.0701
20.044
20.044
20.0646
22.6276
22.2453
22.2453
22.2894
22.3412
22.3412
22.4751
22.4751
22.0331
20.3166
20.3166
20.3166
22.8162
22.8162
22.3711
22.3711
22.3711
22.1498
20.5689
20.5689
20.5689
22.5621
21.6904
21.6904
21.6933
22.1497
22.1497
21.9218
21.7213
21.7213
21.7825
20.786
21.7798
21.7798
21.5492
21.5492
21.9981
20.0361
20.0361
21.8951
21.9574
21.9574
21.5676
21.3395
21.3395
21.912
21.0279
21.5016
21.6732
21.6732
21.0374
21.2752
21.2752
21.7079
21.8495
22.1195
22.1195
21.9382
21.9884
21.9421
21.9421
21.9421
21.6113
21.8396
21.695
21.695
22.5371
22.5371
21.7887
21.7887
21.9727
21.394
21.394
21.6275
21.3857
21.3857
21.1416
21.7054
21.7054
21.4133
21.619
21.619
21.984
21.984
21.2231
21.2299
21.5854
21.135
21.135
21.135
21.2791
21.1937
21.1937
20.2509
20.2509
20.9396
21.3443
20.4953
21.0992
21.0992
20.206
20.206
21.5918
21.5918
21.4562
21.5048
21.3933
21.3933
21.5296
21.5296
21.0391
21.0391
20.866
21.5699
21.9307
21.348
21.3059
21.3059
20.6348
21.1321
21.1321
21.1209
21.0849
21.2791
21.4402
21.4402
20.9896
20.9896
21.2924
21.2924
21.3489
21.3489
20.8632
20.8632
21.2752
21.2752
21.2752
21.2752
21.2752
21.2752
21.2752
21.2752
